"vertex","cluster","color"
8517,977,"#0073C2FF"
8518,903,"#868686FF"
8520,977,"#0073C2FF"
8521,1407,"#3B3B3BFF"
8522,1789,"#003C67FF"
8527,977,"#0073C2FF"
8533,903,"#868686FF"
841,977,"#0073C2FF"
9006,918,"white"
9007,977,"#0073C2FF"
9008,1442,"white"
9010,1443,"white"
6575,977,"#0073C2FF"
9015,1444,"white"
9017,977,"#0073C2FF"
9018,1346,"#8F7700FF"
9019,903,"#868686FF"
9020,977,"#0073C2FF"
9021,977,"#0073C2FF"
9022,1346,"#8F7700FF"
484,977,"#0073C2FF"
9054,977,"#0073C2FF"
9055,977,"#0073C2FF"
9056,1346,"#8F7700FF"
9057,1445,"white"
9059,1306,"#CD534CFF"
9060,977,"#0073C2FF"
9061,977,"#0073C2FF"
9062,977,"#0073C2FF"
1939,1306,"#CD534CFF"
9065,1185,"#4A6990FF"
9067,1407,"#3B3B3BFF"
9070,1346,"#8F7700FF"
1897,1407,"#3B3B3BFF"
9089,1407,"#3B3B3BFF"
9090,1306,"#CD534CFF"
9091,977,"#0073C2FF"
9092,1346,"#8F7700FF"
1359,977,"#0073C2FF"
6782,1789,"#003C67FF"
9143,977,"#0073C2FF"
9146,977,"#0073C2FF"
1360,977,"#0073C2FF"
9149,903,"#868686FF"
6614,1346,"#8F7700FF"
9159,977,"#0073C2FF"
9160,1789,"#003C67FF"
9161,1446,"white"
9163,1407,"#3B3B3BFF"
9164,1346,"#8F7700FF"
4227,903,"#868686FF"
9168,1306,"#CD534CFF"
9169,1750,"#7AA6DCFF"
9171,977,"#0073C2FF"
9173,1346,"#8F7700FF"
9182,1407,"#3B3B3BFF"
9183,977,"#0073C2FF"
7211,977,"#0073C2FF"
3232,903,"#868686FF"
9184,977,"#0073C2FF"
218,1789,"#003C67FF"
1361,903,"#868686FF"
9249,977,"#0073C2FF"
9250,418,"#EFC000FF"
9251,977,"#0073C2FF"
9253,1274,"white"
9255,1789,"#003C67FF"
9257,1306,"#CD534CFF"
9258,1447,"white"
9260,977,"#0073C2FF"
9261,5,"white"
9262,1346,"#8F7700FF"
9272,1306,"#CD534CFF"
9275,1346,"#8F7700FF"
1898,1407,"#3B3B3BFF"
9460,977,"#0073C2FF"
9461,903,"#868686FF"
9463,977,"#0073C2FF"
9464,1306,"#CD534CFF"
9466,1306,"#CD534CFF"
9468,977,"#0073C2FF"
9470,977,"#0073C2FF"
9471,3507,"white"
6269,1306,"#CD534CFF"
9530,977,"#0073C2FF"
9532,454,"white"
9534,418,"#EFC000FF"
6721,1448,"white"
9539,977,"#0073C2FF"
9540,977,"#0073C2FF"
9543,903,"#868686FF"
9545,903,"#868686FF"
9546,1789,"#003C67FF"
172,1346,"#8F7700FF"
9547,1407,"#3B3B3BFF"
9548,1346,"#8F7700FF"
9552,977,"#0073C2FF"
6459,1346,"#8F7700FF"
9568,977,"#0073C2FF"
9569,1789,"#003C67FF"
9571,977,"#0073C2FF"
1362,1407,"#3B3B3BFF"
9573,1306,"#CD534CFF"
9574,977,"#0073C2FF"
9575,977,"#0073C2FF"
1963,977,"#0073C2FF"
9587,1346,"#8F7700FF"
9591,1407,"#3B3B3BFF"
9592,1750,"#7AA6DCFF"
9593,977,"#0073C2FF"
9594,1449,"white"
9596,977,"#0073C2FF"
9597,1750,"#7AA6DCFF"
9598,1346,"#8F7700FF"
9600,447,"white"
9602,977,"#0073C2FF"
9603,1407,"#3B3B3BFF"
9625,903,"#868686FF"
9626,977,"#0073C2FF"
9627,977,"#0073C2FF"
9630,1450,"white"
9632,418,"#EFC000FF"
9727,1320,"white"
9728,1789,"#003C67FF"
9730,1789,"#003C67FF"
9735,605,"white"
9737,1346,"#8F7700FF"
9738,1750,"#7AA6DCFF"
9739,977,"#0073C2FF"
9741,1346,"#8F7700FF"
9743,903,"#868686FF"
2995,977,"#0073C2FF"
9744,418,"#EFC000FF"
485,1407,"#3B3B3BFF"
9760,1451,"white"
9762,1306,"#CD534CFF"
9763,977,"#0073C2FF"
9764,903,"#868686FF"
7815,977,"#0073C2FF"
173,1346,"#8F7700FF"
9770,903,"#868686FF"
9771,977,"#0073C2FF"
9772,559,"white"
9775,1346,"#8F7700FF"
6498,977,"#0073C2FF"
1092,977,"#0073C2FF"
9779,1346,"#8F7700FF"
9780,1306,"#CD534CFF"
9781,1346,"#8F7700FF"
9783,903,"#868686FF"
9785,977,"#0073C2FF"
9786,1452,"white"
9788,977,"#0073C2FF"
9789,977,"#0073C2FF"
3233,903,"#868686FF"
9926,62,"white"
9933,977,"#0073C2FF"
9934,1346,"#8F7700FF"
9936,977,"#0073C2FF"
3645,1346,"#8F7700FF"
9959,1306,"#CD534CFF"
9960,977,"#0073C2FF"
9962,977,"#0073C2FF"
9963,1306,"#CD534CFF"
9965,977,"#0073C2FF"
9967,1346,"#8F7700FF"
9972,977,"#0073C2FF"
9973,418,"#EFC000FF"
9974,977,"#0073C2FF"
9975,977,"#0073C2FF"
9976,1346,"#8F7700FF"
9981,977,"#0073C2FF"
9983,1453,"white"
9985,977,"#0073C2FF"
9987,977,"#0073C2FF"
9989,6,"white"
9990,1320,"white"
5738,977,"#0073C2FF"
9998,1306,"#CD534CFF"
9999,1346,"#8F7700FF"
10002,977,"#0073C2FF"
10005,977,"#0073C2FF"
10011,1320,"white"
10012,1306,"#CD534CFF"
10014,418,"#EFC000FF"
10015,1454,"white"
10017,1455,"white"
10019,1306,"#CD534CFF"
10020,977,"#0073C2FF"
10021,977,"#0073C2FF"
10022,1456,"white"
206,418,"#EFC000FF"
10027,977,"#0073C2FF"
10029,977,"#0073C2FF"
10031,1457,"white"
10037,418,"#EFC000FF"
10038,172,"white"
10040,418,"#EFC000FF"
10041,977,"#0073C2FF"
10042,977,"#0073C2FF"
10043,1306,"#CD534CFF"
10044,1750,"#7AA6DCFF"
10046,1306,"#CD534CFF"
10048,977,"#0073C2FF"
10049,1458,"white"
10052,1346,"#8F7700FF"
10055,977,"#0073C2FF"
10056,1750,"#7AA6DCFF"
10062,1346,"#8F7700FF"
10063,1346,"#8F7700FF"
10065,1306,"#CD534CFF"
10066,1320,"white"
10068,1306,"#CD534CFF"
10069,1306,"#CD534CFF"
10070,903,"#868686FF"
10071,1346,"#8F7700FF"
10074,977,"#0073C2FF"
10077,1750,"#7AA6DCFF"
10083,1346,"#8F7700FF"
10090,977,"#0073C2FF"
10092,1306,"#CD534CFF"
10093,1459,"white"
10095,1306,"#CD534CFF"
10096,1185,"#4A6990FF"
10097,977,"#0073C2FF"
10099,977,"#0073C2FF"
10101,977,"#0073C2FF"
10102,903,"#868686FF"
10103,1346,"#8F7700FF"
10158,1346,"#8F7700FF"
10160,977,"#0073C2FF"
10161,1320,"white"
10163,1076,"white"
3234,903,"#868686FF"
3771,1750,"#7AA6DCFF"
10194,977,"#0073C2FF"
10196,1789,"#003C67FF"
10197,1306,"#CD534CFF"
10198,903,"#868686FF"
10199,1076,"white"
10201,1306,"#CD534CFF"
10203,977,"#0073C2FF"
10204,418,"#EFC000FF"
10205,1306,"#CD534CFF"
10206,418,"#EFC000FF"
10207,903,"#868686FF"
10209,903,"#868686FF"
10210,977,"#0073C2FF"
10211,903,"#868686FF"
1083,977,"#0073C2FF"
10286,977,"#0073C2FF"
10287,1966,"white"
10289,1306,"#CD534CFF"
8535,977,"#0073C2FF"
10292,903,"#868686FF"
10293,1460,"white"
10295,1306,"#CD534CFF"
3827,977,"#0073C2FF"
10660,1320,"white"
10661,1461,"white"
10663,1346,"#8F7700FF"
10664,7,"white"
10665,1306,"#CD534CFF"
10668,418,"#EFC000FF"
544,1346,"#8F7700FF"
10670,418,"#EFC000FF"
10675,1789,"#003C67FF"
10676,1185,"#4A6990FF"
10677,1346,"#8F7700FF"
10682,977,"#0073C2FF"
10683,977,"#0073C2FF"
10685,1306,"#CD534CFF"
10686,977,"#0073C2FF"
10687,1306,"#CD534CFF"
10688,977,"#0073C2FF"
10689,1791,"white"
10691,977,"#0073C2FF"
10692,1320,"white"
10694,1306,"#CD534CFF"
6151,1306,"#CD534CFF"
10697,977,"#0073C2FF"
10699,418,"#EFC000FF"
10700,1306,"#CD534CFF"
10701,1306,"#CD534CFF"
10702,418,"#EFC000FF"
10704,1306,"#CD534CFF"
10705,1462,"white"
10707,977,"#0073C2FF"
1899,1750,"#7AA6DCFF"
10976,1306,"#CD534CFF"
10977,418,"#EFC000FF"
10978,977,"#0073C2FF"
10979,1306,"#CD534CFF"
10981,2088,"white"
11014,1750,"#7AA6DCFF"
11015,977,"#0073C2FF"
11016,670,"white"
11018,1306,"#CD534CFF"
11019,1306,"#CD534CFF"
11020,903,"#868686FF"
11021,977,"#0073C2FF"
11023,1306,"#CD534CFF"
11024,1346,"#8F7700FF"
11025,3028,"white"
6424,1407,"#3B3B3BFF"
6784,1306,"#CD534CFF"
11143,977,"#0073C2FF"
11144,1750,"#7AA6DCFF"
11146,977,"#0073C2FF"
11147,1463,"white"
11149,1464,"white"
11151,977,"#0073C2FF"
6152,1306,"#CD534CFF"
11154,1306,"#CD534CFF"
11155,1346,"#8F7700FF"
11156,903,"#868686FF"
11157,1465,"white"
11161,903,"#868686FF"
11181,1306,"#CD534CFF"
11183,977,"#0073C2FF"
11187,1407,"#3B3B3BFF"
11189,977,"#0073C2FF"
7697,418,"#EFC000FF"
11204,977,"#0073C2FF"
3918,1346,"#8F7700FF"
11206,1306,"#CD534CFF"
11207,1346,"#8F7700FF"
3655,1407,"#3B3B3BFF"
9473,1306,"#CD534CFF"
11184,977,"#0073C2FF"
11275,977,"#0073C2FF"
11276,418,"#EFC000FF"
11277,418,"#EFC000FF"
11278,977,"#0073C2FF"
11279,977,"#0073C2FF"
11280,2050,"white"
11282,418,"#EFC000FF"
11283,1306,"#CD534CFF"
6680,977,"#0073C2FF"
7698,977,"#0073C2FF"
11399,418,"#EFC000FF"
11400,1306,"#CD534CFF"
11401,1346,"#8F7700FF"
11403,1320,"white"
11405,1306,"#CD534CFF"
11406,1320,"white"
16,977,"#0073C2FF"
11410,1306,"#CD534CFF"
11411,1346,"#8F7700FF"
11412,1466,"white"
11414,1346,"#8F7700FF"
11415,1346,"#8F7700FF"
4075,977,"#0073C2FF"
11416,977,"#0073C2FF"
11417,977,"#0073C2FF"
11418,903,"#868686FF"
11419,1306,"#CD534CFF"
11421,977,"#0073C2FF"
11422,903,"#868686FF"
11424,1346,"#8F7700FF"
11441,977,"#0073C2FF"
11442,1346,"#8F7700FF"
11445,977,"#0073C2FF"
11446,1346,"#8F7700FF"
17,977,"#0073C2FF"
11902,977,"#0073C2FF"
1045,1346,"#8F7700FF"
11905,1789,"#003C67FF"
11906,1789,"#003C67FF"
11908,977,"#0073C2FF"
10296,3230,"white"
11922,1306,"#CD534CFF"
11923,1467,"white"
11936,977,"#0073C2FF"
11937,977,"#0073C2FF"
4070,1306,"#CD534CFF"
12210,252,"white"
12212,1306,"#CD534CFF"
12213,977,"#0073C2FF"
12214,1468,"white"
12219,977,"#0073C2FF"
12220,900,"white"
12233,1469,"white"
6905,1320,"white"
12239,1470,"white"
12241,977,"#0073C2FF"
12242,418,"#EFC000FF"
3693,977,"#0073C2FF"
12245,1346,"#8F7700FF"
1964,1789,"#003C67FF"
812,1346,"#8F7700FF"
12326,1471,"white"
12328,418,"#EFC000FF"
12331,418,"#EFC000FF"
12336,1306,"#CD534CFF"
12337,1346,"#8F7700FF"
12338,903,"#868686FF"
12339,477,"white"
4288,1407,"#3B3B3BFF"
12342,977,"#0073C2FF"
12343,1472,"white"
12345,1185,"#4A6990FF"
12346,1306,"#CD534CFF"
12347,418,"#EFC000FF"
12348,977,"#0073C2FF"
12349,977,"#0073C2FF"
3547,1306,"#CD534CFF"
12350,1473,"white"
12353,1306,"#CD534CFF"
12354,1346,"#8F7700FF"
12355,1499,"white"
12357,1306,"#CD534CFF"
1364,977,"#0073C2FF"
12364,418,"#EFC000FF"
12365,1474,"white"
12367,1346,"#8F7700FF"
12369,903,"#868686FF"
12370,977,"#0073C2FF"
12371,418,"#EFC000FF"
1965,977,"#0073C2FF"
4172,8,"white"
12375,977,"#0073C2FF"
12376,1750,"#7AA6DCFF"
12378,1789,"#003C67FF"
12379,1346,"#8F7700FF"
12380,1903,"white"
12381,418,"#EFC000FF"
12382,903,"#868686FF"
12392,1306,"#CD534CFF"
12393,1185,"#4A6990FF"
12394,977,"#0073C2FF"
12396,977,"#0073C2FF"
12397,977,"#0073C2FF"
12398,1475,"white"
12400,1306,"#CD534CFF"
12402,1791,"white"
7816,1789,"#003C67FF"
12407,977,"#0073C2FF"
12408,1407,"#3B3B3BFF"
12414,1306,"#CD534CFF"
12415,1306,"#CD534CFF"
12416,977,"#0073C2FF"
12417,1407,"#3B3B3BFF"
12418,977,"#0073C2FF"
7212,977,"#0073C2FF"
12419,977,"#0073C2FF"
12420,1789,"#003C67FF"
12422,1306,"#CD534CFF"
12423,977,"#0073C2FF"
12425,977,"#0073C2FF"
12426,1791,"white"
12438,1346,"#8F7700FF"
12440,1346,"#8F7700FF"
12441,977,"#0073C2FF"
12442,1476,"white"
12444,977,"#0073C2FF"
1951,1320,"white"
1129,903,"#868686FF"
12494,1306,"#CD534CFF"
12495,1306,"#CD534CFF"
12496,977,"#0073C2FF"
12498,1306,"#CD534CFF"
12500,977,"#0073C2FF"
12501,1477,"white"
12505,977,"#0073C2FF"
12506,977,"#0073C2FF"
12507,1346,"#8F7700FF"
12508,1076,"white"
12510,1789,"#003C67FF"
12810,977,"#0073C2FF"
12811,1306,"#CD534CFF"
12812,1346,"#8F7700FF"
12815,2875,"white"
12819,1750,"#7AA6DCFF"
12821,977,"#0073C2FF"
12822,977,"#0073C2FF"
1130,903,"#868686FF"
12825,1306,"#CD534CFF"
12826,977,"#0073C2FF"
12827,977,"#0073C2FF"
12828,418,"#EFC000FF"
12834,1306,"#CD534CFF"
12835,903,"#868686FF"
12870,1320,"white"
12873,1306,"#CD534CFF"
12874,1185,"#4A6990FF"
12876,1346,"#8F7700FF"
7535,1407,"#3B3B3BFF"
7536,1346,"#8F7700FF"
12883,1306,"#CD534CFF"
12884,1306,"#CD534CFF"
12894,1320,"white"
12895,418,"#EFC000FF"
12896,1346,"#8F7700FF"
12897,977,"#0073C2FF"
12898,418,"#EFC000FF"
12899,1346,"#8F7700FF"
12900,1346,"#8F7700FF"
12902,418,"#EFC000FF"
12903,1306,"#CD534CFF"
7213,977,"#0073C2FF"
12904,1306,"#CD534CFF"
12906,418,"#EFC000FF"
12907,977,"#0073C2FF"
4200,1346,"#8F7700FF"
12913,977,"#0073C2FF"
12914,1320,"white"
12915,977,"#0073C2FF"
12916,977,"#0073C2FF"
12917,1478,"white"
12919,1407,"#3B3B3BFF"
12921,977,"#0073C2FF"
12922,1479,"white"
12924,1480,"white"
12926,1346,"#8F7700FF"
12928,2602,"white"
12938,977,"#0073C2FF"
12939,1346,"#8F7700FF"
12940,1306,"#CD534CFF"
12941,1306,"#CD534CFF"
12943,1481,"white"
12945,977,"#0073C2FF"
12946,977,"#0073C2FF"
12947,977,"#0073C2FF"
12948,418,"#EFC000FF"
12952,1346,"#8F7700FF"
12953,1789,"#003C67FF"
10708,977,"#0073C2FF"
11940,1306,"#CD534CFF"
12954,418,"#EFC000FF"
12955,977,"#0073C2FF"
12956,977,"#0073C2FF"
12957,1482,"white"
12959,1407,"#3B3B3BFF"
12979,1306,"#CD534CFF"
12980,418,"#EFC000FF"
12981,977,"#0073C2FF"
12982,1320,"white"
12984,1346,"#8F7700FF"
12985,418,"#EFC000FF"
12990,3714,"white"
1966,977,"#0073C2FF"
9099,977,"#0073C2FF"
12999,1346,"#8F7700FF"
506,903,"#868686FF"
13021,903,"#868686FF"
13022,1306,"#CD534CFF"
13023,1306,"#CD534CFF"
13024,418,"#EFC000FF"
13026,418,"#EFC000FF"
13028,1789,"#003C67FF"
13079,1320,"white"
13081,2819,"white"
13083,977,"#0073C2FF"
13084,1483,"white"
13086,1306,"#CD534CFF"
3913,1306,"#CD534CFF"
5739,1407,"#3B3B3BFF"
13247,977,"#0073C2FF"
13248,1185,"#4A6990FF"
13249,1320,"white"
13250,977,"#0073C2FF"
13251,1484,"white"
13253,1306,"#CD534CFF"
13254,1320,"white"
13256,1306,"#CD534CFF"
9277,1407,"#3B3B3BFF"
13258,2088,"white"
7630,977,"#0073C2FF"
13281,1789,"#003C67FF"
13284,1306,"#CD534CFF"
1239,1750,"#7AA6DCFF"
13536,903,"#868686FF"
13537,418,"#EFC000FF"
13540,977,"#0073C2FF"
13541,1346,"#8F7700FF"
13544,418,"#EFC000FF"
13545,1306,"#CD534CFF"
13546,1346,"#8F7700FF"
13575,903,"#868686FF"
13576,1306,"#CD534CFF"
13260,977,"#0073C2FF"
13577,977,"#0073C2FF"
13579,1346,"#8F7700FF"
13581,977,"#0073C2FF"
796,977,"#0073C2FF"
13584,977,"#0073C2FF"
6675,903,"#868686FF"
13261,903,"#868686FF"
13591,418,"#EFC000FF"
13592,1346,"#8F7700FF"
13593,977,"#0073C2FF"
13594,1306,"#CD534CFF"
13595,1485,"white"
13597,977,"#0073C2FF"
13598,1346,"#8F7700FF"
13599,1346,"#8F7700FF"
13600,1306,"#CD534CFF"
13601,1306,"#CD534CFF"
13604,1346,"#8F7700FF"
13606,1306,"#CD534CFF"
13609,1202,"white"
13613,1486,"white"
5666,903,"#868686FF"
2958,2875,"white"
13707,977,"#0073C2FF"
13708,1346,"#8F7700FF"
13709,92,"white"
4290,1346,"#8F7700FF"
13711,1789,"#003C67FF"
10098,977,"#0073C2FF"
9555,977,"#0073C2FF"
13715,977,"#0073C2FF"
13716,1346,"#8F7700FF"
13717,977,"#0073C2FF"
13718,977,"#0073C2FF"
13719,1320,"white"
13720,1407,"#3B3B3BFF"
13721,1346,"#8F7700FF"
13722,1306,"#CD534CFF"
13723,1306,"#CD534CFF"
13724,1306,"#CD534CFF"
13725,1306,"#CD534CFF"
13726,1487,"white"
13728,1306,"#CD534CFF"
13730,1306,"#CD534CFF"
13731,977,"#0073C2FF"
13732,977,"#0073C2FF"
13733,1346,"#8F7700FF"
13734,903,"#868686FF"
13735,977,"#0073C2FF"
13736,977,"#0073C2FF"
13737,1407,"#3B3B3BFF"
13739,977,"#0073C2FF"
13740,1306,"#CD534CFF"
13742,1407,"#3B3B3BFF"
13746,1306,"#CD534CFF"
13747,977,"#0073C2FF"
13748,1346,"#8F7700FF"
13749,1346,"#8F7700FF"
10168,977,"#0073C2FF"
13752,418,"#EFC000FF"
13753,1306,"#CD534CFF"
13756,1320,"white"
7699,1346,"#8F7700FF"
13757,1306,"#CD534CFF"
13759,1346,"#8F7700FF"
12383,903,"#868686FF"
13762,1346,"#8F7700FF"
13772,977,"#0073C2FF"
13774,977,"#0073C2FF"
13776,1346,"#8F7700FF"
13779,1488,"white"
13781,903,"#868686FF"
13782,977,"#0073C2FF"
13783,1489,"white"
13785,977,"#0073C2FF"
13786,977,"#0073C2FF"
13790,1490,"white"
13286,903,"#868686FF"
13792,1306,"#CD534CFF"
13793,1306,"#CD534CFF"
13794,2390,"white"
13797,1306,"#CD534CFF"
7214,977,"#0073C2FF"
13799,1346,"#8F7700FF"
11942,418,"#EFC000FF"
13800,1306,"#CD534CFF"
13804,1789,"#003C67FF"
13805,265,"white"
13807,1306,"#CD534CFF"
13809,903,"#868686FF"
13810,1346,"#8F7700FF"
13812,1306,"#CD534CFF"
13814,1306,"#CD534CFF"
13815,1306,"#CD534CFF"
13817,418,"#EFC000FF"
13818,1306,"#CD534CFF"
219,977,"#0073C2FF"
6348,418,"#EFC000FF"
14084,977,"#0073C2FF"
1967,977,"#0073C2FF"
14085,1346,"#8F7700FF"
14086,418,"#EFC000FF"
14275,1491,"white"
14277,977,"#0073C2FF"
14278,1306,"#CD534CFF"
14279,2686,"white"
14281,977,"#0073C2FF"
14282,977,"#0073C2FF"
14283,2088,"white"
14285,903,"#868686FF"
14287,418,"#EFC000FF"
14288,1492,"white"
14290,1346,"#8F7700FF"
7817,977,"#0073C2FF"
14294,1789,"#003C67FF"
14297,977,"#0073C2FF"
14298,903,"#868686FF"
14299,977,"#0073C2FF"
1365,977,"#0073C2FF"
14301,1493,"white"
14303,977,"#0073C2FF"
14304,1306,"#CD534CFF"
14305,1346,"#8F7700FF"
14306,1306,"#CD534CFF"
14320,977,"#0073C2FF"
14321,418,"#EFC000FF"
14322,977,"#0073C2FF"
14323,1306,"#CD534CFF"
14324,9,"white"
14325,1494,"white"
14327,1306,"#CD534CFF"
14328,977,"#0073C2FF"
14329,1346,"#8F7700FF"
13088,1306,"#CD534CFF"
14335,1407,"#3B3B3BFF"
14336,1306,"#CD534CFF"
14338,977,"#0073C2FF"
14340,977,"#0073C2FF"
11449,977,"#0073C2FF"
14355,1185,"#4A6990FF"
14357,977,"#0073C2FF"
14358,1407,"#3B3B3BFF"
14366,977,"#0073C2FF"
3235,903,"#868686FF"
14371,1495,"white"
14373,903,"#868686FF"
14375,977,"#0073C2FF"
14377,977,"#0073C2FF"
14378,977,"#0073C2FF"
8536,977,"#0073C2FF"
14379,1306,"#CD534CFF"
1131,903,"#868686FF"
14382,1750,"#7AA6DCFF"
7818,1789,"#003C67FF"
14388,977,"#0073C2FF"
14390,903,"#868686FF"
4202,977,"#0073C2FF"
14391,977,"#0073C2FF"
14392,1306,"#CD534CFF"
2930,1407,"#3B3B3BFF"
14411,1496,"white"
14413,1076,"white"
14418,1346,"#8F7700FF"
14419,1497,"white"
14421,418,"#EFC000FF"
14422,1346,"#8F7700FF"
14423,977,"#0073C2FF"
14424,977,"#0073C2FF"
14425,1306,"#CD534CFF"
14426,1346,"#8F7700FF"
14427,1320,"white"
14428,1306,"#CD534CFF"
14429,1306,"#CD534CFF"
13616,2875,"white"
14430,1750,"#7AA6DCFF"
14432,335,"white"
14434,1346,"#8F7700FF"
14435,1306,"#CD534CFF"
14437,1498,"white"
14439,418,"#EFC000FF"
9553,977,"#0073C2FF"
14441,977,"#0073C2FF"
14442,1320,"white"
14443,1683,"white"
14445,1076,"white"
14447,977,"#0073C2FF"
14450,903,"#868686FF"
5740,1407,"#3B3B3BFF"
1093,977,"#0073C2FF"
14497,1789,"#003C67FF"
14500,1499,"white"
14502,1306,"#CD534CFF"
6046,418,"#EFC000FF"
14557,418,"#EFC000FF"
1969,977,"#0073C2FF"
14559,1346,"#8F7700FF"
14561,903,"#868686FF"
14564,1306,"#CD534CFF"
14565,1306,"#CD534CFF"
14566,418,"#EFC000FF"
14567,903,"#868686FF"
14568,418,"#EFC000FF"
14569,1750,"#7AA6DCFF"
3802,1306,"#CD534CFF"
14883,1500,"white"
14885,1346,"#8F7700FF"
7700,903,"#868686FF"
14887,1750,"#7AA6DCFF"
14889,977,"#0073C2FF"
5642,1830,"white"
14892,1346,"#8F7700FF"
14894,1346,"#8F7700FF"
14901,1306,"#CD534CFF"
14902,418,"#EFC000FF"
14367,903,"#868686FF"
14928,1346,"#8F7700FF"
14929,903,"#868686FF"
14932,977,"#0073C2FF"
14933,304,"#A73030FF"
8537,977,"#0073C2FF"
14938,977,"#0073C2FF"
14940,1306,"#CD534CFF"
14942,418,"#EFC000FF"
14943,977,"#0073C2FF"
14944,1789,"#003C67FF"
14946,418,"#EFC000FF"
14947,2390,"white"
14955,1306,"#CD534CFF"
14956,1501,"white"
14958,977,"#0073C2FF"
14959,1306,"#CD534CFF"
14960,1076,"white"
760,1306,"#CD534CFF"
14965,1346,"#8F7700FF"
14966,1346,"#8F7700FF"
14967,977,"#0073C2FF"
14968,977,"#0073C2FF"
8538,977,"#0073C2FF"
14971,1320,"white"
14972,903,"#868686FF"
14974,1320,"white"
14977,977,"#0073C2FF"
14978,977,"#0073C2FF"
14979,903,"#868686FF"
14980,1320,"white"
14981,977,"#0073C2FF"
14982,977,"#0073C2FF"
14983,1320,"white"
14984,418,"#EFC000FF"
14985,977,"#0073C2FF"
14986,977,"#0073C2FF"
4231,1346,"#8F7700FF"
14991,1306,"#CD534CFF"
14995,1320,"white"
14996,977,"#0073C2FF"
14997,418,"#EFC000FF"
14998,1306,"#CD534CFF"
14999,903,"#868686FF"
15000,1750,"#7AA6DCFF"
15001,903,"#868686FF"
15002,418,"#EFC000FF"
15003,977,"#0073C2FF"
15004,418,"#EFC000FF"
15005,1320,"white"
15006,418,"#EFC000FF"
2952,1320,"white"
15020,1320,"white"
15021,1306,"#CD534CFF"
15023,1320,"white"
15024,977,"#0073C2FF"
15026,977,"#0073C2FF"
15027,977,"#0073C2FF"
15028,1306,"#CD534CFF"
15030,1789,"#003C67FF"
15032,1306,"#CD534CFF"
15034,1346,"#8F7700FF"
15037,977,"#0073C2FF"
15038,977,"#0073C2FF"
15039,977,"#0073C2FF"
15040,1306,"#CD534CFF"
15041,977,"#0073C2FF"
15042,1306,"#CD534CFF"
15043,265,"white"
15045,418,"#EFC000FF"
15046,1502,"white"
13255,1320,"white"
15065,418,"#EFC000FF"
15066,977,"#0073C2FF"
15067,977,"#0073C2FF"
15068,977,"#0073C2FF"
15069,418,"#EFC000FF"
15070,1306,"#CD534CFF"
15090,1503,"white"
15093,1306,"#CD534CFF"
15094,418,"#EFC000FF"
15095,977,"#0073C2FF"
15096,265,"white"
15098,10,"white"
11943,1306,"#CD534CFF"
15099,1789,"#003C67FF"
14570,1306,"#CD534CFF"
15102,1346,"#8F7700FF"
15103,977,"#0073C2FF"
15105,977,"#0073C2FF"
15107,1306,"#CD534CFF"
15109,977,"#0073C2FF"
15110,1306,"#CD534CFF"
2815,977,"#0073C2FF"
15135,977,"#0073C2FF"
15136,418,"#EFC000FF"
3195,1750,"#7AA6DCFF"
15138,418,"#EFC000FF"
3919,977,"#0073C2FF"
15139,903,"#868686FF"
6481,977,"#0073C2FF"
15141,1306,"#CD534CFF"
15143,1306,"#CD534CFF"
15156,903,"#868686FF"
15157,1346,"#8F7700FF"
15158,1306,"#CD534CFF"
1970,1789,"#003C67FF"
15192,1346,"#8F7700FF"
15193,977,"#0073C2FF"
15194,11,"white"
15195,1320,"white"
15196,1306,"#CD534CFF"
15197,1306,"#CD534CFF"
15199,903,"#868686FF"
15208,977,"#0073C2FF"
15209,1346,"#8F7700FF"
15211,1346,"#8F7700FF"
15212,418,"#EFC000FF"
15213,1346,"#8F7700FF"
15214,1346,"#8F7700FF"
15222,12,"white"
15223,977,"#0073C2FF"
15224,903,"#868686FF"
15225,13,"white"
15226,1320,"white"
15227,1346,"#8F7700FF"
15228,1346,"#8F7700FF"
14571,418,"#EFC000FF"
3548,1306,"#CD534CFF"
15229,1306,"#CD534CFF"
15230,1750,"#7AA6DCFF"
15232,14,"white"
15233,977,"#0073C2FF"
15234,977,"#0073C2FF"
15236,1320,"white"
15237,265,"white"
15239,265,"white"
15241,1320,"white"
15242,1346,"#8F7700FF"
15245,903,"#868686FF"
13820,977,"#0073C2FF"
2931,1407,"#3B3B3BFF"
15250,977,"#0073C2FF"
15251,1504,"white"
15253,1407,"#3B3B3BFF"
15257,1750,"#7AA6DCFF"
15258,1346,"#8F7700FF"
15259,1306,"#CD534CFF"
11208,1407,"#3B3B3BFF"
15261,1306,"#CD534CFF"
15262,1505,"white"
15265,977,"#0073C2FF"
15266,3163,"white"
15268,1791,"white"
15271,977,"#0073C2FF"
15272,1306,"#CD534CFF"
15273,903,"#868686FF"
15274,977,"#0073C2FF"
15275,418,"#EFC000FF"
15277,1306,"#CD534CFF"
15278,1306,"#CD534CFF"
10006,977,"#0073C2FF"
3549,1306,"#CD534CFF"
15279,977,"#0073C2FF"
15280,977,"#0073C2FF"
15281,977,"#0073C2FF"
15282,1346,"#8F7700FF"
15295,1306,"#CD534CFF"
15296,1306,"#CD534CFF"
15297,533,"white"
15299,1306,"#CD534CFF"
15300,1306,"#CD534CFF"
